,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
39,2021-04-20,19:30,Libertadores,Group stage,Tue,Home,L,0,3,br São Paulo,44,,Horacio Calcaterra,4-3-3,3-4-1-2,Andrés Cunha,Match Report,
40,2021-04-25,15:30,Liga 1,Group Stage,Sun,Away,W,1,0,Universitario,,,Horacio Calcaterra,4-3-3,4-2-3-1,Michael Espinoza,Match Report,
41,2021-04-29,19:00,Libertadores,Group stage,Thu,Away,L,1,2,ar Racing Club,59,,Horacio Calcaterra,4-3-3,3-1-4-2,Ángel Arteaga,Match Report,
42,2021-05-02,15:30,Liga 1,Group Stage,Sun,Home,W,2,1,Alianza Lima,,,Christopher Olivares,4-2-3-1,4-2-3-1,Augusto Menéndez,Match Report,
43,2021-05-05,21:00,Libertadores,Group stage,Wed,Away,D,0,0,uy Rentistas,52,,Horacio Calcaterra,4-2-3-1,4-3-3,Carlos Mario Herrera,Match Report,
44,2021-05-08,15:30,Liga 1,Group Stage,Sat,Away,W,2,1,Cusco,,,Gianfranco Chávez,4-2-3-1,4-4-2,Jesús Cartagena,Match Report,
45,2021-05-11,19:30,Libertadores,Group stage,Tue,Home,L,0,2,ar Racing Club,55,,Horacio Calcaterra,4-2-3-1,3-4-1-2,John J. Ospina,Match Report,
46,2021-05-16,15:30,Liga 1,Group Stage,Sun,Home,W,2,0,Sport Huancayo,,,Omar Merlo,4-2-3-1,4-2-3-1,Micke Palomino,Match Report,
47,2021-05-19,17:00,Libertadores,Group stage,Wed,Home,W,2,0,uy Rentistas,56,,Horacio Calcaterra,4-2-3-1,4-2-3-1,Franklin Congo,Match Report,
48,2021-05-22,15:30,Liga 1,Group Stage,Sat,Away,L,0,3,U César Vallejo,,,Gianfranco Chávez,4-2-3-1,4-4-2,Jonathan Zamora,Match Report,
49,2021-05-25,21:30,Libertadores,Group stage,Tue,Away,L,0,3,br São Paulo,36,,Horacio Calcaterra,3-5-2,3-4-1-2,Wilmar Roldán,Match Report,
50,2021-05-30,14:00,Liga 1,Final,Sun,Home,W,2,0,USMP,,,Horacio Calcaterra,4-2-3-1,4-2-3-1,Kevin Ortega,Match Report,Required Extra Time
51,2021-07-14,17:15,Sudamericana,Round of 16,Wed,Home,W,2,1,ar Arsenal,62,,Horacio Calcaterra,4-2-3-1,4-1-3-2,Guillermo Guerrero,Match Report,Leg 1 of 2
