,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
160,2024-04-02,21:00,Libertadores,Group stage,Tue,Home,W,2,1,ec LDU de Quito,38,"47,086",Aldo Corzo,3-5-2,5-4-1,,Match Report,
161,2024-04-05,20:30,Liga 1,Torneo Apertura,Fri,Home,W,1,0,Alianza Atlético,,,Andy Polo,3-5-2,4-2-3-1,,Match Report,
162,2024-04-09,21:00,Libertadores,Group stage,Tue,Away,D,1,1,co Junior,32,"27,518",Aldo Corzo,3-5-2,4-2-3-1,,Match Report,
163,2024-04-13,20:00,Liga 1,Torneo Apertura,Sat,Away,W,2,1,Sport Boys,,,Aldo Corzo,3-5-2,5-4-1,,Match Report,
164,2024-04-19,15:00,Liga 1,Torneo Apertura,Fri,Away,W,2,1,Unión Comercio,,,Aldo Corzo,3-5-2,4-2-3-1,,Match Report,
165,2024-04-24,19:00,Libertadores,Group stage,Wed,Away,L,1,3,br Botafogo (RJ),29,"23,800",Aldo Corzo,3-5-2,4-4-2,,Match Report,
166,2024-04-28,20:00,Liga 1,Torneo Apertura,Sun,Home,W,6,0,Comerciantes Unidos,,,Aldo Corzo,3-1-4-2,4-2-3-1,,Match Report,
167,2024-05-03,15:00,Liga 1,Torneo Apertura,Fri,Away,L,0,2,ADT Tarma,,,Aldo Corzo,3-1-4-2,3-4-3,,Match Report,
168,2024-05-07,21:00,Libertadores,Group stage,Tue,Home,D,1,1,co Junior,49,"59,000",Aldo Corzo,3-1-4-2,4-2-3-1,,Match Report,
169,2024-05-12,18:30,Liga 1,Torneo Apertura,Sun,Home,W,4,1,Sporting Cristal,,,Aldo Corzo,3-1-4-2,4-4-2,,Match Report,
170,2024-05-16,17:00,Libertadores,Group stage,Thu,Home,L,0,1,br Botafogo (RJ),57,"53,242",Aldo Corzo,3-1-4-2,4-2-3-1,,Match Report,
171,2024-05-20,20:00,Liga 1,Torneo Apertura,Mon,Away,D,0,0,Cienciano,,,Aldo Corzo,3-1-4-2,4-2-3-1,,Match Report,
172,2024-05-25,15:00,Liga 1,Torneo Apertura,Sat,Home,W,4,0,CDC Santa Rosa,,,Aldo Corzo,3-1-4-2,5-3-2,,Match Report,
173,2024-05-28,17:00,Libertadores,Group stage,Tue,Away,L,0,2,ec LDU de Quito,39,"12,340",Aldo Corzo,3-1-4-2,3-4-3,,Match Report,
174,2024-07-13,18:00,Liga 1,Torneo Clausura,Sat,Home,W,6,0,Mannucci,,,Aldo Corzo,3-1-4-2,4-2-3-1,,Match Report,
175,2024-07-21,13:00,Liga 1,Torneo Clausura,Sun,Away,D,1,1,Atlético Grau,,,Aldo Corzo,3-1-4-2,4-4-2,,Match Report,
176,2024-07-26,20:30,Liga 1,Torneo Clausura,Fri,Home,W,2,1,Alianza Lima,,,Aldo Corzo,3-1-4-2,3-1-4-2,,Match Report,
177,2024-07-31,20:00,Liga 1,Torneo Clausura,Wed,Away,L,0,1,Melgar,,,Aldo Corzo,3-1-4-2,4-2-3-1,,Match Report,
178,2024-08-04,20:00,Liga 1,Torneo Clausura,Sun,Home,W,1,0,UTC,,,Edison Flores,3-1-4-2,4-4-2,,Match Report,
179,2024-08-11,15:15,Liga 1,Torneo Clausura,Sun,Away,D,1,1,Sport Huancayo,,,Aldo Corzo,3-5-2,4-2-3-1,,Match Report,
180,2024-08-16,20:30,Liga 1,Torneo Clausura,Fri,Home,W,3,1,Deportivo Garcilaso,,,Andy Polo,5-3-2,5-3-2,,Match Report,
181,2024-08-20,17:30,Liga 1,Torneo Clausura,Tue,Away,D,1,1,Cusco,,,Andy Polo,3-5-2,4-2-3-1,,Match Report,
182,2024-08-24,20:30,Liga 1,Torneo Clausura,Sat,Home,W,1,0,U César Vallejo,,,Aldo Corzo,5-3-2,5-4-1,,Match Report,
183,2024-09-15,13:00,Liga 1,Torneo Clausura,Sun,Away,W,3,0,Alianza Atlético,,,Aldo Corzo,3-5-2,4-2-3-1,Edwin Ordóñez,Match Report,
184,2024-09-18,20:30,Liga 1,Torneo Clausura,Wed,Home,W,3,0,Sport Boys,,,Aldo Corzo,3-5-2,4-5-1,Roberto Pérez,Match Report,
185,2024-09-22,17:30,Liga 1,Torneo Clausura,Sun,Home,W,1,0,Unión Comercio,,,Aldo Corzo,3-5-2,4-1-4-1,Fernando Legario,Match Report,
186,2024-09-29,15:30,Liga 1,Torneo Clausura,Sun,Away,W,2,0,Comerciantes Unidos,,,Aldo Corzo,3-5-2,4-1-4-1,Kevin Ortega,Match Report,
187,2024-10-19,19:30,Liga 1,Torneo Clausura,Sat,Home,W,2,1,ADT Tarma,,,Aldo Corzo,3-5-2,3-4-3,Augusto Menéndez,Match Report,
188,2024-10-23,20:30,Liga 1,Torneo Clausura,Wed,Away,L,1,2,Sporting Cristal,,,Aldo Corzo,3-5-2,3-1-4-2,Roberto Pérez,Match Report,
189,2024-10-27,18:00,Liga 1,Torneo Clausura,Sun,Home,W,3,1,Cienciano,,,Aldo Corzo,3-5-2,5-3-2,Fernando Legario,Match Report,
190,2024-11-03,15:00,Liga 1,Torneo Clausura,Sun,Away,D,0,0,CDC Santa Rosa,,,Aldo Corzo,3-5-2,3-4-3,Micke Palomino,Match Report,
