DateTime,Day,Time,Round,Home Team,Away Team,GF,GA,Formation,Opp Formation,Result,HGS,AGS,HGC,AGC,MW,HTP,ATP,HUS,AUS,HLS,ALS,1_RHT,2_RHT,3_RHT,4_RHT,5_RHT,1_RAT,2_RAT,3_RAT,4_RAT,5_RAT,HGD,AGD,PD,HGDForm,AGDForm,HTPForm,ATPForm,PDForm
2022-05-08 13:15:00,6,13:15,Torneo Apertura,Dep Municipal,Sport Huancayo,0,1,4-2-3-1,3-4-3,0,21.0,19.0,22.0,10.0,13.0,17.0,23.0,0.0,5.0,2.0,0.0,L,L,D,D,W,D,D,W,W,W,-1.0,9.0,-6.0,-0.07692307692307693,0.6923076923076923,1.3076923076923077,1.7692307692307692,-0.46153846153846145
2022-05-08 15:00:00,6,15:00,Torneo Apertura,ADT Tarma,Sporting Cristal,1,1,4-4-2,4-3-3,0,11.0,21.0,12.0,15.0,14.0,14.0,21.0,1.0,3.0,0.0,0.0,D,L,L,W,L,W,W,W,L,W,-1.0,6.0,-7.0,-0.07142857142857142,0.42857142857142855,1.0,1.5,-0.5
2022-05-08 15:30:00,6,15:30,Torneo Apertura,Ayacucho,Mannucci,2,2,4-2-3-1,4-4-2,0,19.0,3.0,21.0,10.0,14.0,10.0,1.0,0.0,1.0,4.0,0.0,L,L,L,L,W,D,L,L,L,L,-2.0,-7.0,9.0,-0.14285714285714285,-0.5,0.7142857142857143,0.07142857142857142,0.6428571428571429
2022-05-08 18:00:00,6,18:00,Torneo Apertura,Binacional,Melgar,0,1,4-2-3-1,4-3-3,0,19.0,14.0,12.0,11.0,14.0,22.0,22.0,0.0,3.0,1.0,0.0,L,W,L,D,W,W,W,W,L,W,7.0,3.0,0.0,0.5,0.21428571428571427,1.5714285714285714,1.5714285714285714,0.0
2022-05-09 15:30:00,0,15:30,Torneo Apertura,USMP,Alianza Lima,0,1,4-3-3,4-3-3,0,9.0,18.0,22.0,12.0,13.0,7.0,17.0,0.0,4.0,1.0,0.0,L,D,W,L,L,W,W,W,W,L,-13.0,6.0,-10.0,-1.0,0.46153846153846156,0.5384615384615384,1.3076923076923077,-0.7692307692307693
2022-05-13 13:15:00,4,13:15,Torneo Apertura,Sporting Cristal,Ayacucho,3,2,4-3-3,4-2-3-1,1,22.0,21.0,16.0,23.0,15.0,22.0,11.0,4.0,1.0,0.0,0.0,D,W,W,W,L,D,L,L,L,L,6.0,-2.0,11.0,0.4,-0.13333333333333333,1.4666666666666666,0.7333333333333333,0.7333333333333333
2022-05-13 15:30:00,4,15:30,Torneo Apertura,Melgar,ADT Tarma,3,0,4-2-3-1,4-2-3-1,1,15.0,12.0,11.0,13.0,15.0,25.0,15.0,4.0,2.0,0.0,0.0,W,W,W,W,L,D,D,L,L,W,4.0,-1.0,10.0,0.26666666666666666,-0.06666666666666667,1.6666666666666667,1.0,0.6666666666666667
2022-05-14 15:30:00,5,15:30,Torneo Apertura,UTC,Dep Municipal,4,3,4-2-3-1,4-2-3-1,1,18.0,21.0,22.0,23.0,14.0,11.0,17.0,0.0,0.0,1.0,3.0,L,W,L,D,L,L,L,L,D,D,-4.0,-2.0,-6.0,-0.2857142857142857,-0.14285714285714285,0.7857142857142857,1.2142857142857142,-0.4285714285714285
2022-05-14 19:00:00,5,19:00,Torneo Apertura,Alianza Lima,U César Vallejo,2,0,4-4-2,4-4-2,1,19.0,13.0,12.0,10.0,14.0,20.0,17.0,5.0,2.0,0.0,0.0,W,W,W,W,W,W,D,L,W,W,7.0,3.0,3.0,0.5,0.21428571428571427,1.4285714285714286,1.2142857142857142,0.2142857142857144
2022-05-15 13:15:00,6,13:15,Torneo Apertura,Alianza Atlético,Sport Boys,1,2,4-3-3,4-3-3,0,22.0,12.0,19.0,20.0,15.0,25.0,15.0,0.0,4.0,1.0,0.0,L,W,W,W,L,W,W,D,W,L,3.0,-8.0,10.0,0.2,-0.5333333333333333,1.6666666666666667,1.0,0.6666666666666667
2022-05-15 15:30:00,6,15:30,Torneo Apertura,Mannucci,Universitario,0,0,4-4-2,4-3-3,0,5.0,22.0,12.0,14.0,15.0,2.0,23.0,2.0,3.0,0.0,0.0,D,D,L,L,L,W,W,D,L,W,-7.0,8.0,-21.0,-0.4666666666666667,0.5333333333333333,0.13333333333333333,1.5333333333333334,-1.4000000000000001
2022-05-15 18:00:00,6,18:00,Torneo Apertura,Sport Huancayo,Cienciano,3,3,5-3-2,4-3-3,0,20.0,23.0,10.0,11.0,14.0,26.0,21.0,6.0,0.0,0.0,2.0,W,D,D,W,W,L,L,W,W,W,10.0,12.0,5.0,0.7142857142857143,0.8571428571428571,1.8571428571428572,1.5,0.3571428571428572
2022-05-16 11:00:00,0,11:00,Torneo Apertura,Carlos Stein,Atlético Grau,1,1,4-2-3-1,4-2-3-1,0,10.0,18.0,17.0,16.0,15.0,8.0,17.0,0.0,0.0,1.0,2.0,L,W,L,L,D,L,L,W,W,D,-7.0,2.0,-9.0,-0.4666666666666667,0.13333333333333333,0.5333333333333333,1.1333333333333333,-0.6
2022-05-21 15:30:00,5,15:30,Torneo Apertura,Cienciano,UTC,3,2,4-4-2,4-3-3,1,26.0,22.0,14.0,25.0,15.0,22.0,14.0,1.0,1.0,0.0,0.0,D,L,L,W,W,W,L,W,L,D,12.0,-3.0,8.0,0.8,-0.2,1.4666666666666666,0.9333333333333333,0.5333333333333332
2022-05-21 19:00:00,5,19:00,Torneo Apertura,Universitario,Sporting Cristal,1,1,4-2-3-1,4-2-3-1,0,22.0,25.0,14.0,18.0,16.0,24.0,25.0,4.0,5.0,0.0,0.0,D,W,W,D,L,W,D,W,W,W,8.0,7.0,-1.0,0.5,0.4375,1.5,1.5625,-0.0625
2022-05-22 11:00:00,6,11:00,Torneo Apertura,Dep Municipal,Alianza Lima,0,3,4-2-3-1,4-4-2,0,24.0,21.0,27.0,12.0,15.0,17.0,23.0,0.0,6.0,4.0,0.0,L,L,L,L,D,W,W,W,W,W,-3.0,9.0,-6.0,-0.2,0.6,1.1333333333333333,1.5333333333333334,-0.40000000000000013
2022-05-22 13:00:00,6,13:00,Torneo Apertura,Atlético Grau,Alianza Atlético,1,2,4-3-3,4-2-3-1,0,19.0,23.0,17.0,21.0,16.0,18.0,25.0,1.0,0.0,0.0,2.0,D,L,L,W,W,L,L,W,W,W,2.0,2.0,-7.0,0.125,0.125,1.125,1.5625,-0.4375
2022-05-22 13:15:00,6,13:15,Torneo Apertura,Sport Boys,Mannucci,1,4,4-3-3,4-4-2,0,14.0,5.0,21.0,12.0,16.0,18.0,3.0,5.0,3.0,0.0,0.0,W,W,W,D,W,D,D,D,L,L,-7.0,-7.0,15.0,-0.4375,-0.4375,1.125,0.1875,0.9375
2022-05-22 15:30:00,6,15:30,Torneo Apertura,Ayacucho,Melgar,0,1,4-2-3-1,4-3-3,0,23.0,18.0,26.0,11.0,16.0,11.0,28.0,0.0,5.0,1.0,0.0,L,D,L,L,L,W,W,W,W,W,-3.0,7.0,-17.0,-0.1875,0.4375,0.6875,1.75,-1.0625
2022-05-22 18:00:00,6,18:00,Torneo Apertura,Binacional,Sport Huancayo,1,0,4-3-3,3-4-1-2,1,19.0,23.0,13.0,13.0,15.0,22.0,27.0,0.0,7.0,2.0,0.0,L,L,W,L,D,D,W,D,D,W,6.0,10.0,-5.0,0.4,0.6666666666666666,1.4666666666666666,1.8,-0.3333333333333335
2022-05-28 11:00:00,5,11:00,Torneo Apertura,USMP,ADT Tarma,2,0,4-2-3-1,4-2-3-1,1,9.0,12.0,23.0,16.0,16.0,7.0,15.0,0.0,0.0,2.0,1.0,L,L,D,W,L,L,D,D,L,L,-14.0,-4.0,-8.0,-0.875,-0.25,0.4375,0.9375,-0.5
2022-05-28 18:00:00,5,18:00,Torneo Apertura,Mannucci,Atlético Grau,1,0,4-4-2,4-2-3-1,1,9.0,20.0,13.0,19.0,17.0,6.0,18.0,4.0,0.0,0.0,1.0,W,D,D,D,L,L,D,L,L,W,-4.0,1.0,-12.0,-0.23529411764705882,0.058823529411764705,0.35294117647058826,1.0588235294117647,-0.7058823529411764
2022-05-29 15:30:00,6,15:30,Torneo Apertura,Melgar,Universitario,2,0,4-2-3-1,4-4-2,1,19.0,23.0,11.0,15.0,17.0,31.0,25.0,6.0,5.0,0.0,0.0,W,W,W,W,W,D,D,W,W,D,8.0,8.0,6.0,0.47058823529411764,0.47058823529411764,1.8235294117647058,1.4705882352941178,0.3529411764705881
2022-05-30 15:30:00,0,15:30,Torneo Apertura,Sport Huancayo,Alianza Atlético,4,1,3-4-3,5-4-1,1,23.0,25.0,14.0,22.0,17.0,27.0,28.0,0.0,1.0,1.0,0.0,L,D,W,D,D,W,L,L,W,W,9.0,3.0,-1.0,0.5294117647058824,0.17647058823529413,1.588235294117647,1.6470588235294117,-0.05882352941176472
2022-05-30 19:00:00,0,19:00,Torneo Apertura,Alianza Lima,Cienciano,1,0,4-4-2,4-3-3,1,24.0,29.0,12.0,16.0,16.0,26.0,25.0,7.0,2.0,0.0,0.0,W,W,W,W,W,W,D,L,L,W,12.0,13.0,1.0,0.75,0.8125,1.625,1.5625,0.0625
2022-05-31 15:00:00,1,15:00,Torneo Apertura,UTC,Binacional,2,0,4-2-3-1,4-3-3,1,24.0,20.0,28.0,13.0,16.0,14.0,25.0,0.0,1.0,1.0,0.0,L,W,L,W,L,W,L,L,W,L,-4.0,7.0,-11.0,-0.25,0.4375,0.875,1.5625,-0.6875
2022-06-05 13:00:00,6,13:00,Torneo Apertura,Sporting Cristal,Sport Boys,3,0,4-2-3-1,4-3-3,1,26.0,15.0,19.0,25.0,17.0,26.0,18.0,6.0,0.0,0.0,1.0,D,W,D,W,W,L,W,W,W,D,7.0,-10.0,8.0,0.4117647058823529,-0.5882352941176471,1.5294117647058822,1.0588235294117647,0.47058823529411753
2022-06-05 15:30:00,6,15:30,Torneo Apertura,Sport Huancayo,Alianza Lima,2,0,5-3-2,4-3-3,1,27.0,25.0,15.0,12.0,18.0,30.0,29.0,1.0,8.0,0.0,0.0,W,L,D,W,D,W,W,W,W,W,12.0,13.0,1.0,0.6666666666666666,0.7222222222222222,1.6666666666666667,1.6111111111111112,0.05555555555555558
2022-06-18 15:30:00,5,15:30,Torneo Apertura,Cienciano,Cantolao,1,0,4-3-3,4-2-3-1,1,29.0,6.0,17.0,22.0,17.0,25.0,2.0,0.0,0.0,1.0,2.0,L,W,D,L,L,L,L,D,L,L,12.0,-16.0,23.0,0.7058823529411765,-0.9411764705882353,1.4705882352941178,0.11764705882352941,1.3529411764705883
2022-06-19 11:00:00,6,11:00,Torneo Apertura,Sport Boys,Melgar,0,1,4-5-1,4-2-3-1,0,15.0,21.0,28.0,11.0,18.0,18.0,34.0,0.0,7.0,2.0,0.0,L,L,W,W,W,W,W,W,W,W,-13.0,10.0,-16.0,-0.7222222222222222,0.5555555555555556,1.0,1.8888888888888888,-0.8888888888888888
2022-06-19 13:00:00,6,13:00,Torneo Apertura,Atlético Grau,Sporting Cristal,0,2,4-4-2,4-3-3,0,20.0,29.0,20.0,19.0,18.0,18.0,29.0,0.0,7.0,2.0,0.0,L,L,D,L,L,W,D,W,D,W,0.0,10.0,-11.0,0.0,0.5555555555555556,1.0,1.6111111111111112,-0.6111111111111112
2022-06-19 13:10:00,6,13:10,Torneo Apertura,Alianza Atlético,Mannucci,0,0,4-2-3-1,4-4-2,0,26.0,10.0,26.0,13.0,18.0,28.0,9.0,0.0,5.0,1.0,0.0,L,W,L,L,W,W,W,D,D,D,0.0,-3.0,19.0,0.0,-0.16666666666666666,1.5555555555555556,0.5,1.0555555555555556
2022-06-19 15:00:00,6,15:00,Torneo Apertura,ADT Tarma,UTC,1,2,4-2-3-1,4-2-3-1,0,12.0,26.0,18.0,28.0,17.0,15.0,17.0,0.0,1.0,2.0,0.0,L,L,D,D,L,W,L,W,L,W,-6.0,-2.0,-2.0,-0.35294117647058826,-0.11764705882352941,0.8823529411764706,1.0,-0.11764705882352944
2022-06-19 15:20:00,6,15:20,Torneo Apertura,Binacional,Alianza Lima,1,0,4-3-3,4-2-3-1,1,20.0,25.0,15.0,14.0,19.0,25.0,29.0,0.0,0.0,1.0,1.0,L,W,L,L,W,L,W,W,W,W,5.0,11.0,-4.0,0.2631578947368421,0.5789473684210527,1.3157894736842106,1.5263157894736843,-0.21052631578947367
2022-06-20 15:00:00,0,15:00,Torneo Apertura,Ayacucho,Sport Huancayo,1,1,4-2-3-1,5-3-2,0,23.0,29.0,27.0,15.0,19.0,11.0,33.0,0.0,2.0,2.0,0.0,L,L,D,L,L,W,W,L,D,W,-4.0,14.0,-22.0,-0.21052631578947367,0.7368421052631579,0.5789473684210527,1.736842105263158,-1.1578947368421053
2022-06-24 15:30:00,4,15:30,Torneo Apertura,UTC,Mannucci,1,2,4-3-1-2,4-4-2,0,28.0,10.0,29.0,13.0,19.0,20.0,10.0,2.0,6.0,0.0,0.0,W,W,L,W,L,D,W,W,D,D,-1.0,-3.0,10.0,-0.05263157894736842,-0.15789473684210525,1.0526315789473684,0.5263157894736842,0.5263157894736842
2022-06-24 19:00:00,4,19:00,Torneo Apertura,Melgar,Atlético Grau,1,0,4-2-3-1,4-3-3,1,22.0,20.0,11.0,22.0,19.0,37.0,18.0,8.0,0.0,0.0,3.0,W,W,W,W,W,L,L,L,D,L,11.0,-2.0,19.0,0.5789473684210527,-0.10526315789473684,1.9473684210526316,0.9473684210526315,1.0
2022-06-25 15:30:00,5,15:30,Torneo Apertura,Sporting Cristal,Alianza Atlético,1,0,4-2-3-1,4-2-3-1,1,31.0,26.0,19.0,26.0,19.0,32.0,29.0,8.0,1.0,0.0,0.0,W,W,D,W,D,D,L,W,L,L,12.0,0.0,3.0,0.631578947368421,0.0,1.6842105263157894,1.5263157894736843,0.1578947368421051
2022-06-26 11:00:00,6,11:00,Torneo Apertura,Cantolao,ADT Tarma,3,0,4-2-3-1,3-4-3,1,6.0,13.0,23.0,20.0,18.0,2.0,15.0,0.0,0.0,3.0,3.0,L,L,L,D,L,L,L,L,D,D,-17.0,-7.0,-13.0,-0.9444444444444444,-0.3888888888888889,0.1111111111111111,0.8333333333333334,-0.7222222222222223
2022-06-26 13:00:00,6,13:00,Torneo Apertura,Carlos Stein,Cienciano,2,2,4-5-1,4-4-2,0,11.0,30.0,18.0,17.0,18.0,9.0,28.0,1.0,1.0,0.0,0.0,D,L,W,L,L,W,L,W,D,L,-7.0,13.0,-19.0,-0.3888888888888889,0.7222222222222222,0.5,1.5555555555555556,-1.0555555555555556
2022-06-26 13:15:00,6,13:15,Torneo Apertura,U César Vallejo,Binacional,4,0,3-4-3,4-4-2,1,13.0,21.0,12.0,15.0,20.0,17.0,28.0,0.0,1.0,1.0,0.0,L,W,D,L,W,W,L,W,L,L,1.0,6.0,-11.0,0.05,0.3,0.85,1.4,-0.5499999999999999
2022-06-26 15:30:00,6,15:30,Torneo Apertura,Sport Huancayo,Universitario,2,0,5-3-2,4-2-3-1,1,30.0,23.0,16.0,17.0,20.0,34.0,25.0,3.0,0.0,0.0,1.0,D,W,W,L,D,L,D,D,W,W,14.0,6.0,9.0,0.7,0.3,1.7,1.25,0.44999999999999996
2022-06-26 18:00:00,6,18:00,Torneo Apertura,Alianza Lima,Ayacucho,2,0,4-3-1-2,4-2-3-1,1,25.0,24.0,15.0,28.0,20.0,29.0,12.0,0.0,1.0,2.0,0.0,L,L,W,W,W,D,L,L,D,L,10.0,-4.0,17.0,0.5,-0.2,1.45,0.6,0.85
2022-07-01 15:30:00,4,15:30,Torneo Apertura,Ayacucho,Cantolao,1,2,4-2-3-1,4-2-3-1,0,24.0,9.0,30.0,23.0,21.0,12.0,5.0,0.0,1.0,1.0,0.0,L,D,L,L,D,W,L,L,L,D,-6.0,-14.0,7.0,-0.2857142857142857,-0.6666666666666666,0.5714285714285714,0.23809523809523808,0.3333333333333333
2022-07-02 15:15:00,5,15:15,Torneo Apertura,Cienciano,USMP,5,3,4-3-3,4-2-3-1,1,32.0,11.0,19.0,23.0,19.0,29.0,10.0,2.0,1.0,0.0,0.0,D,W,L,W,D,W,L,L,D,W,13.0,-12.0,19.0,0.6842105263157895,-0.631578947368421,1.5263157894736843,0.5263157894736842,1.0
2022-07-02 18:00:00,5,18:00,Torneo Apertura,Binacional,Carlos Stein,3,0,4-3-3,3-5-2,1,21.0,13.0,19.0,20.0,21.0,28.0,10.0,0.0,2.0,1.0,0.0,L,W,L,W,L,D,D,L,W,L,2.0,-7.0,18.0,0.09523809523809523,-0.3333333333333333,1.3333333333333333,0.47619047619047616,0.8571428571428571
2022-07-03 12:00:00,6,12:00,Torneo Apertura,Mannucci,Sporting Cristal,1,3,4-4-2,4-2-3-1,0,12.0,32.0,14.0,19.0,20.0,13.0,35.0,7.0,9.0,0.0,0.0,W,D,W,W,D,W,W,W,D,W,-2.0,13.0,-22.0,-0.1,0.65,0.65,1.75,-1.1
2022-07-03 15:00:00,6,15:00,Torneo Apertura,Alianza Atlético,Melgar,0,0,4-3-3,4-2-3-1,0,26.0,23.0,27.0,11.0,20.0,29.0,40.0,0.0,9.0,1.0,0.0,L,D,L,W,L,W,W,W,W,W,-1.0,12.0,-11.0,-0.05,0.6,1.45,2.0,-0.55
2022-07-03 15:00:00,6,15:00,Torneo Apertura,Sport Boys,Sport Huancayo,2,3,4-3-3,5-3-2,0,15.0,32.0,29.0,16.0,21.0,18.0,37.0,0.0,4.0,3.0,0.0,L,L,L,W,W,W,D,W,W,L,-14.0,16.0,-19.0,-0.6666666666666666,0.7619047619047619,0.8571428571428571,1.7619047619047619,-0.9047619047619048
2022-07-03 15:00:00,6,15:00,Torneo Apertura,ADT Tarma,Alianza Lima,1,1,4-4-2,4-3-1-2,0,13.0,27.0,23.0,15.0,21.0,15.0,32.0,0.0,1.0,4.0,0.0,L,L,L,L,D,W,L,L,W,W,-10.0,12.0,-17.0,-0.47619047619047616,0.5714285714285714,0.7142857142857143,1.5238095238095237,-0.8095238095238094
2022-07-03 20:00:00,6,20:00,Torneo Apertura,Universitario,UTC,1,0,4-2-3-1,4-2-3-1,1,23.0,29.0,19.0,31.0,21.0,25.0,20.0,0.0,0.0,2.0,1.0,L,L,D,D,W,L,W,W,L,W,4.0,-2.0,5.0,0.19047619047619047,-0.09523809523809523,1.1904761904761905,0.9523809523809523,0.23809523809523814
2022-07-09 13:00:00,5,13:00,Torneo Clausura,Sporting Cristal,Sport Huancayo,4,3,4-2-3-1,3-4-1-2,1,35.0,35.0,20.0,18.0,22.0,38.0,40.0,10.0,5.0,0.0,0.0,W,W,W,W,D,W,W,D,W,W,15.0,17.0,-2.0,0.6818181818181818,0.7727272727272727,1.7272727272727273,1.8181818181818181,-0.09090909090909083
2022-07-09 15:15:00,5,15:15,Torneo Clausura,Ayacucho,Dep Municipal,1,1,4-2-3-1,4-2-3-1,0,25.0,24.0,32.0,30.0,22.0,12.0,17.0,0.0,0.0,2.0,5.0,L,L,D,L,L,L,L,L,L,L,-7.0,-6.0,-5.0,-0.3181818181818182,-0.2727272727272727,0.5454545454545454,0.7727272727272727,-0.2272727272727273
2022-07-09 18:00:00,5,18:00,Torneo Clausura,Cienciano,U César Vallejo,2,0,4-4-2,3-4-3,1,37.0,17.0,22.0,12.0,21.0,32.0,20.0,3.0,1.0,0.0,0.0,W,D,W,L,W,W,L,W,D,L,15.0,5.0,12.0,0.7142857142857143,0.23809523809523808,1.5238095238095237,0.9523809523809523,0.5714285714285714
2022-07-10 13:00:00,6,13:00,Torneo Clausura,Atlético Grau,Alianza Lima,1,2,3-4-3,4-4-2,0,20.0,28.0,23.0,16.0,22.0,18.0,33.0,0.0,2.0,4.0,0.0,L,L,L,L,D,D,W,L,L,W,-3.0,12.0,-15.0,-0.13636363636363635,0.5454545454545454,0.8181818181818182,1.5,-0.6818181818181818
2022-07-10 13:15:00,6,13:15,Torneo Clausura,Mannucci,Melgar,0,1,4-4-2,4-2-3-1,0,13.0,23.0,17.0,11.0,21.0,13.0,41.0,0.0,10.0,1.0,0.0,L,W,D,W,W,D,W,W,W,W,-4.0,12.0,-28.0,-0.19047619047619047,0.5714285714285714,0.6190476190476191,1.9523809523809523,-1.3333333333333333
2022-07-10 15:00:00,6,15:00,Torneo Clausura,ADT Tarma,Carlos Stein,1,0,4-4-2,4-3-3,1,14.0,13.0,24.0,23.0,22.0,16.0,10.0,1.0,0.0,0.0,1.0,D,L,L,L,L,L,D,D,L,W,-10.0,-10.0,6.0,-0.45454545454545453,-0.45454545454545453,0.7272727272727273,0.45454545454545453,0.27272727272727276
2022-07-10 15:30:00,6,15:30,Torneo Clausura,Universitario,Cantolao,1,1,4-2-3-1,4-2-3-1,0,24.0,11.0,19.0,24.0,22.0,28.0,8.0,1.0,2.0,0.0,0.0,W,L,L,D,D,W,W,L,L,L,5.0,-13.0,20.0,0.22727272727272727,-0.5909090909090909,1.2727272727272727,0.36363636363636365,0.9090909090909091
2022-07-11 13:00:00,0,13:00,Torneo Clausura,Sport Boys,UTC,3,0,4-3-3,4-3-3,1,17.0,29.0,32.0,32.0,22.0,18.0,20.0,0.0,0.0,4.0,2.0,L,L,L,L,W,L,L,W,W,L,-15.0,-3.0,-2.0,-0.6818181818181818,-0.13636363636363635,0.8181818181818182,0.9090909090909091,-0.09090909090909083
2022-07-11 15:15:00,0,15:15,Torneo Clausura,Binacional,USMP,4,0,4-3-3,4-1-4-1,1,24.0,14.0,19.0,28.0,22.0,31.0,10.0,1.0,0.0,0.0,1.0,W,L,W,L,W,L,W,L,L,D,5.0,-14.0,21.0,0.22727272727272727,-0.6363636363636364,1.4090909090909092,0.45454545454545453,0.9545454545454546
2022-07-15 15:30:00,4,15:30,Torneo Clausura,Dep Municipal,Cienciano,0,0,4-2-3-1,4-4-2,0,25.0,39.0,31.0,22.0,23.0,18.0,35.0,1.0,4.0,0.0,0.0,D,L,L,L,L,W,W,D,W,L,-6.0,17.0,-17.0,-0.2608695652173913,0.7391304347826086,0.782608695652174,1.5217391304347827,-0.7391304347826088
2022-07-16 13:00:00,5,13:00,Torneo Clausura,U César Vallejo,ADT Tarma,3,2,3-4-3,4-2-3-1,1,17.0,15.0,14.0,24.0,23.0,20.0,19.0,0.0,2.0,1.0,0.0,L,W,L,W,D,W,D,L,L,L,3.0,-9.0,1.0,0.13043478260869565,-0.391304347826087,0.8695652173913043,0.8260869565217391,0.04347826086956519
2022-07-16 15:30:00,5,15:30,Torneo Clausura,USMP,Universitario,0,4,4-2-3-1,4-2-3-1,0,14.0,25.0,32.0,20.0,23.0,10.0,29.0,0.0,2.0,2.0,0.0,L,L,W,L,L,D,W,L,L,D,-18.0,5.0,-19.0,-0.782608695652174,0.21739130434782608,0.43478260869565216,1.2608695652173914,-0.8260869565217392
2022-07-16 18:00:00,5,18:00,Torneo Clausura,Sport Huancayo,Atlético Grau,1,1,3-4-1-2,4-4-2,0,38.0,21.0,22.0,25.0,23.0,40.0,18.0,0.0,0.0,1.0,5.0,L,W,W,D,W,L,L,L,L,L,16.0,-4.0,22.0,0.6956521739130435,-0.17391304347826086,1.7391304347826086,0.782608695652174,0.9565217391304347
2022-07-17 11:00:00,6,11:00,Torneo Clausura,Cantolao,Binacional,1,0,4-2-3-1,4-3-3,1,12.0,28.0,25.0,19.0,23.0,9.0,34.0,3.0,2.0,0.0,0.0,D,W,W,L,L,W,W,L,W,L,-13.0,9.0,-25.0,-0.5652173913043478,0.391304347826087,0.391304347826087,1.4782608695652173,-1.0869565217391304
2022-07-17 13:00:00,6,13:00,Torneo Clausura,Carlos Stein,Ayacucho,2,2,4-2-3-1,3-4-3,0,13.0,26.0,24.0,33.0,23.0,10.0,13.0,0.0,1.0,2.0,0.0,L,L,D,D,L,D,L,L,D,L,-11.0,-7.0,-3.0,-0.4782608695652174,-0.30434782608695654,0.43478260869565216,0.5652173913043478,-0.13043478260869562
2022-07-17 13:15:00,6,13:15,Torneo Clausura,Alianza Lima,Sport Boys,3,1,4-4-2,4-3-3,1,30.0,20.0,17.0,32.0,23.0,36.0,21.0,3.0,1.0,0.0,0.0,W,D,W,L,L,W,L,L,L,L,13.0,-12.0,15.0,0.5652173913043478,-0.5217391304347826,1.565217391304348,0.9130434782608695,0.6521739130434784
2022-07-17 15:30:00,6,15:30,Torneo Clausura,Melgar,Sporting Cristal,0,1,4-2-3-1,4-3-3,0,24.0,39.0,11.0,23.0,23.0,44.0,41.0,11.0,11.0,0.0,0.0,W,D,W,W,W,W,W,W,W,W,13.0,16.0,3.0,0.5652173913043478,0.6956521739130435,1.9130434782608696,1.7826086956521738,0.1304347826086958
2022-07-18 15:30:00,0,15:30,Torneo Clausura,UTC,Alianza Atlético,2,1,4-3-3,4-3-3,1,29.0,26.0,35.0,27.0,23.0,20.0,30.0,0.0,1.0,3.0,0.0,L,L,L,W,W,D,L,D,L,W,-6.0,-1.0,-10.0,-0.2608695652173913,-0.043478260869565216,0.8695652173913043,1.3043478260869565,-0.4347826086956522
2022-07-22 15:00:00,4,15:00,Torneo Clausura,Ayacucho,U César Vallejo,0,1,4-4-2,3-4-3,0,28.0,20.0,35.0,16.0,24.0,14.0,23.0,2.0,1.0,0.0,0.0,D,D,L,L,D,W,L,W,L,W,-7.0,4.0,-9.0,-0.2916666666666667,0.16666666666666666,0.5833333333333334,0.9583333333333334,-0.375
2022-07-23 11:00:00,5,11:00,Torneo Clausura,Alianza Atlético,Cantolao,3,1,4-3-3,4-2-3-1,1,27.0,13.0,29.0,25.0,24.0,30.0,12.0,0.0,4.0,1.0,0.0,L,D,L,D,L,W,D,W,W,L,-2.0,-12.0,18.0,-0.08333333333333333,-0.5,1.25,0.5,0.75
2022-07-23 13:00:00,5,13:00,Torneo Clausura,Atlético Grau,UTC,3,1,4-2-3-1,4-3-3,1,22.0,31.0,26.0,36.0,24.0,19.0,23.0,1.0,1.0,0.0,0.0,D,L,L,L,L,W,L,L,L,W,-4.0,-5.0,-4.0,-0.16666666666666666,-0.20833333333333334,0.7916666666666666,0.9583333333333334,-0.16666666666666674
2022-07-23 13:15:00,5,13:15,Torneo Clausura,Sport Boys,USMP,2,0,4-3-3,4-2-3-1,1,21.0,14.0,35.0,36.0,24.0,21.0,10.0,0.0,0.0,1.0,3.0,L,W,L,L,L,L,L,L,W,L,-14.0,-22.0,11.0,-0.5833333333333334,-0.9166666666666666,0.875,0.4166666666666667,0.4583333333333333
2022-07-23 15:30:00,5,15:30,Torneo Clausura,Mannucci,Alianza Lima,0,1,4-3-3,4-4-2,0,13.0,33.0,18.0,18.0,24.0,13.0,39.0,0.0,4.0,2.0,0.0,L,L,W,D,W,W,W,D,W,L,-5.0,15.0,-26.0,-0.20833333333333334,0.625,0.5416666666666666,1.625,-1.0833333333333335
2022-07-23 18:00:00,5,18:00,Torneo Clausura,Melgar,Sport Huancayo,1,0,4-2-3-1,3-4-1-2,1,24.0,39.0,12.0,23.0,24.0,44.0,41.0,0.0,1.0,1.0,0.0,L,W,D,W,W,D,L,W,W,D,12.0,16.0,3.0,0.5,0.6666666666666666,1.8333333333333333,1.7083333333333333,0.125
2022-07-24 15:00:00,6,15:00,Torneo Clausura,ADT Tarma,Cienciano,0,1,4-3-3,3-5-2,0,17.0,39.0,27.0,22.0,24.0,19.0,36.0,0.0,5.0,1.0,0.0,L,W,D,L,L,D,W,W,D,W,-10.0,17.0,-17.0,-0.4166666666666667,0.7083333333333334,0.7916666666666666,1.5,-0.7083333333333334
2022-07-24 15:30:00,6,15:30,Torneo Clausura,Universitario,Carlos Stein,2,0,4-2-3-1,5-4-1,1,29.0,15.0,20.0,26.0,24.0,32.0,11.0,3.0,1.0,0.0,0.0,W,D,W,L,L,D,L,L,D,D,9.0,-11.0,21.0,0.375,-0.4583333333333333,1.3333333333333333,0.4583333333333333,0.875
